Users, Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
User 20,0.46260637,0.0281511,9.21E-04,0.003892176,0.22254342,0.772554,0.6129971,0.1121,0.79008514,0.63494915
User 20,0.40600514,0.035748865,4.65E-04,0.003101094,0.17744598,0.774185,0.6501234,0.0327,0.7598286,0.63295937
User 20,0.4614152,0.035142493,0.001288907,0.004356092,0.24893841,0.80773824,0.6370921,0.055,0.77078766,0.5895413
User 20,0.39632854,0.038529783,6.22E-04,0.003424572,0.19589894,0.783291,0.64706504,0.0296,0.76243484,0.6216552
User 20,0.40438163,0.0522699,0.001427768,0.004516874,0.25807622,0.8199266,0.6461163,0.0253,0.7632389,0.5724686
User 20,0.45407766,0.036288694,3.91E-04,0.002926569,0.16748367,0.7713419,0.6543078,0.0434,0.7562283,0.63642097
User 20,0.40910986,0.0355259,1.29E-05,0.001237298,0.07087708,0.7476217,0.7927855,0.0803,0.6095007,0.6641248
User 20,0.4336887,0.030645685,9.31E-05,0.001813965,0.10388577,0.7323592,0.657765,0.0486,0.75322324,0.6809186
User 20,0.29487285,0.0770161,5.66E-04,0.003368418,0.19269672,0.6510093,0.7845124,0.0125,0.62011313,0.75906974
User 20,0.4301359,0.0374017,1.30E-04,0.002027851,0.11612193,0.7208211,0.6356104,0.0413,0.77200997,0.6931212
User 20,0.45269012,0.036232784,0.001469428,0.004562617,0.26067492,0.83056664,0.658411,0.0295,0.75265855,0.5569193
User 20,0.40299124,0.030306818,5.06E-04,0.003189071,0.18246624,0.8139247,0.6948099,0.038,0.71919346,0.5809704
User 20,0.45966756,0.034382895,7.40E-04,0.003622918,0.20720546,0.8094884,0.671108,0.0327,0.7413596,0.58713585
User 20,0.39705542,0.04313624,0.001163637,0.00421775,0.24107164,0.8162365,0.6542625,0.0263,0.75626755,0.5777179
User 20,0.38722494,0.045936484,5.97E-04,0.003378766,0.1932869,0.8082483,0.6798677,0.0242,0.73333484,0.5888418
User 20,0.4285908,0.044412326,3.12E-04,0.002730309,0.15627573,0.7663262,0.6568759,0.019,0.7539987,0.6424517
User 20,0.4032424,0.030686777,7.11E-06,3.63E-04,0.020821253,0.7681671,0.7546705,0.1311,0.656104,0.64024943
User 20,0.41020587,0.031111037,4.33E-04,0.003030383,0.17341013,0.752798,0.62776166,0.0254,0.7784056,0.6582516
User 20,0.39437968,0.031829692,0.001019051,0.004043649,0.23116618,0.8065794,0.64929605,0.0231,0.7605358,0.5911258
User 20,0.4586514,0.041143823,2.04E-04,0.002357499,0.13497208,0.74971193,0.65376693,0.0411,0.756696,0.6617643
User 20,0.43516278,0.029503794,5.36E-04,0.003256899,0.1863359,0.7772876,0.64707094,0.0221,0.7624298,0.62914544
User 20,0.3875596,0.031204594,4.30E-04,0.003028146,0.17328246,0.7900504,0.6723591,0.0232,0.7402251,0.6130419
User 20,0.4028436,0.037396327,3.77E-04,0.002894158,0.16563311,0.7856887,0.672799,0.0296,0.7398253,0.61862206
User 20,0.41163313,0.033278957,5.28E-04,0.003241379,0.18545055,0.78039634,0.6515168,0.0276,0.7586342,0.6252852
User 20,0.4371132,0.028421577,1.23E-04,0.00198877,0.11388651,0.74107164,0.65992343,0.0486,0.7513329,0.671426
User 20,0.44957778,0.040160947,7.73E-04,0.003674489,0.21014413,0.81306857,0.67345387,0.0434,0.73922926,0.58216786
User 20,0.43639782,0.035937145,0.00133406,0.004408628,0.25192478,0.81054133,0.6384479,0.0359,0.76966506,0.58568144
User 20,0.47582397,0.04177727,7.48E-04,0.003636014,0.20795175,0.79833704,0.65652335,0.0295,0.75430566,0.60221094
User 20,0.43049058,0.04368748,8.38E-04,0.003776297,0.21594408,0.8058508,0.65994465,0.0307,0.7513142,0.5921186
User 20,0.4856828,0.04052644,2.74E-04,0.002601807,0.14893454,0.7543398,0.6484719,0.0295,0.7612386,0.6564842
User 20,0.45671654,0.034779593,1.20E-04,0.001977003,0.1132134,0.72853374,0.64643687,0.0379,0.76296747,0.68500996
User 20,0.46540576,0.028755521,5.28E-04,0.003232915,0.1849677,0.7638862,0.6319613,0.0657,0.775,0.645351
User 20,0.45334253,0.03217071,0.001081445,0.004107839,0.23481894,0.8103408,0.6513572,0.0433,0.75877124,0.58595884
User 20,0.4229409,0.04906896,4.67E-04,0.003115927,0.17829244,0.6010191,0.7333966,0.0337,0.67980105,0.7992347
User 20,0.9491471,0.24817848,0.00372518,0.006281592,0.3579693,0.88021386,0.6566769,0.0136,0.7541721,0.47457728
User 20,0.63666695,0.17786433,0.001669648,0.004871333,0.27820173,0.69235396,0.86434835,0.0115,0.50289357,0.72155803
User 20,0.8042704,0.12421987,0.001391249,0.004587227,0.2620729,0.66952187,0.839517,0.0106,0.5433334,0.74279237
User 20,0.8153068,0.18480986,0.001855282,0.004992412,0.2850699,0.6241119,0.8192136,0.0126,0.5734885,0.781335
User 20,0.47411364,0.122703776,0.001664466,0.004751212,0.27138457,0.8451358,0.67028654,0.0284,0.7421024,0.5345516
User 20,0.4692957,0.05710565,2.26E-04,0.002374564,0.1359476,0.9203626,0.85881615,0.1512,0.512284,0.39106604
User 20,0.4602811,0.06266809,3.13E-04,0.002723508,0.15588722,0.7744555,0.6667268,0.0412,0.74530214,0.63262844
User 20,0.4559592,0.092664234,0.00164194,0.00473703,0.27057955,0.86209655,0.69468415,0.0242,0.71931493,0.506744
User 20,0.41208678,0.040150467,5.15E-04,0.003214538,0.18391925,0.8116006,0.69088125,0.0232,0.7229682,0.5842126
User 20,0.42009154,0.035566486,9.87E-04,0.00399871,0.22860846,0.8526787,0.71174705,0.0253,0.70243585,0.52243567
User 20,0.4700166,0.0616611,8.33E-04,0.003778776,0.2160853,0.8282857,0.688583,0.019,0.7251575,0.560306
User 20,0.41006294,0.03192505,1.10E-04,0.001918589,0.10987171,0.7820822,0.7089957,0.0359,0.7052128,0.62317526
User 20,0.44356647,0.032114558,6.10E-04,0.003396106,0.19427572,0.80744165,0.67813355,0.0326,0.7349387,0.5899474
User 20,0.44761884,0.044814367,9.29E-04,0.003914695,0.22382565,0.8408669,0.6994212,0.021,0.7147097,0.54124194
User 20,0.4617195,0.038787495,3.14E-04,0.002719782,0.15567441,0.7986537,0.695577,0.0348,0.71845156,0.60179085
User 20,0.44451258,0.03492018,3.56E-04,0.00284274,0.16269703,0.82061356,0.7170821,0.021,0.6969887,0.5714835
User 20,0.43358362,0.048523247,0.001878197,0.00495731,0.28307912,0.8650045,0.6897374,0.0222,0.7240596,0.5017642
User 20,0.47705826,0.050613243,8.29E-04,0.003775022,0.21587144,0.8470551,0.713252,0.0242,0.70090765,0.5315051
User 20,0.4359525,0.04349503,0.001511853,0.004609141,0.2633176,0.8468567,0.678679,0.0243,0.7344351,0.53182113
User 20,0.44265366,0.06965631,0.001702947,0.004795768,0.27391365,0.8448566,0.6680014,0.0231,0.74416,0.5349928
User 20,0.42907667,0.049969565,0.002751956,0.005621137,0.32067725,0.88383174,0.6903143,0.0296,0.72350967,0.46780494
User 20,0.67214745,0.18534851,0.003988092,0.006442745,0.36704975,0.66248715,0.8881374,0.0137,0.45957804,0.74907327
User 20,1.2997838,0.19745469,0.001120905,0.004316652,0.24669607,0.66760904,0.8295597,0.0085,0.5584181,0.744512
User 20,0.65256625,0.124078,0.00133245,0.004497004,0.25694722,0.637696,0.81292826,0.0106,0.5823638,0.7702881
User 20,0.4339129,0.046333894,2.33E-05,0.00120042,0.068765454,0.6586151,0.70877194,0.0919,0.70543766,0.75248
User 20,0.47037777,0.07202348,0.001312335,0.004385153,0.25059038,0.78670084,0.6085212,0.0475,0.7935376,0.6173344
User 20,0.4471134,0.066945694,9.81E-04,0.003979699,0.2275263,0.8108525,0.65756893,0.0455,0.75339437,0.58525056
User 20,0.46375993,0.037737664,2.60E-04,0.002561198,0.14661418,0.7324994,0.625085,0.0369,0.7805567,0.68076766
User 20,0.4872621,0.062440768,0.001297365,0.004369253,0.24968657,0.80739534,0.63606226,0.0464,0.77163774,0.5900108
User 20,0.4593547,0.062255953,6.44E-04,0.003467917,0.1983703,0.77428216,0.6341301,0.0328,0.7732264,0.6328405
User 20,0.42406088,0.049145155,3.09E-04,0.002712919,0.15528236,0.735303,0.6215148,0.0329,0.78340244,0.67773855
User 20,0.4384933,0.042149696,1.34E-04,0.002051509,0.11747514,0.7529482,0.6705782,0.038,0.7418389,0.65807974
User 20,0.44673166,0.049423,2.32E-04,0.002460847,0.1408794,0.7793723,0.6835879,0.037,0.7298682,0.6265611
User 20,0.42590758,0.04162844,4.64E-04,0.003099395,0.17734897,0.77523017,0.6514523,0.0413,0.7586896,0.6316789
User 20,0.44864795,0.053770203,6.43E-04,0.00345602,0.197692,0.7885744,0.6521916,0.0391,0.7580542,0.61493933
User 20,0.4216066,0.034164216,0.001003191,0.00401054,0.22928183,0.81857073,0.66622204,0.0444,0.74575347,0.5744058
User 20,0.44090816,0.04875793,7.77E-04,0.003683907,0.21068074,0.81224746,0.67201203,0.0401,0.7405402,0.583313
User 20,0.43640843,0.04966018,8.76E-04,0.003830372,0.21902397,0.81772655,0.6727993,0.0465,0.739825,0.5756069
User 20,0.45795304,0.06218874,6.75E-04,0.003515634,0.20109062,0.80319476,0.66776925,0.0476,0.7443683,0.5957165
User 20,0.44533065,0.07583878,0.001865426,0.004930437,0.28155482,0.85272,0.6733105,0.0402,0.73935986,0.52236825
User 20,0.4278196,0.05752128,9.47E-04,0.003934884,0.22497508,0.8181062,0.6688478,0.0435,0.7433994,0.5750672
User 20,0.459975,0.036159143,1.17E-04,0.001958329,0.11214512,0.77324677,0.6973845,0.0412,0.7166972,0.6341052
User 20,0.48119935,0.0507865,9.24E-04,0.003900309,0.22300655,0.81880116,0.67121625,0.0358,0.74126154,0.5740772
User 20,0.4866131,0.058912907,1.34E-04,5.73E-04,0.03280732,0.8900763,0.8746453,0.057,0.48476344,0.45581165
User 20,0.5176683,0.08855606,0.003281295,0.005995063,0.34180567,0.65769345,0.8729632,0.0243,0.48778605,0.7532857
User 20,0.4840179,0.08287533,8.79E-04,0.003845523,0.21988681,0.63197595,0.78607446,0.039,0.6181318,0.774988
User 21,0.4653549,0.033360146,0.001144154,0.004184853,0.23920047,0.7473332,0.5681574,0.5586,0.8229199,0.66444945
User 21,0.5551746,0.056133587,0.001676698,0.004756279,0.27167225,0.75618994,0.5521627,0.0517,0.83373636,0.6543521
User 21,0.5490101,0.031845476,0.001314708,0.004383146,0.25047636,0.7597992,0.5743979,0.0855,0.8185762,0.6501578
User 21,0.5784993,0.031126976,0.002292495,0.00528006,0.30137283,0.7760761,0.55294496,0.0569,0.8332178,0.63063926
User 21,0.6157824,0.031815276,0.001353627,0.004427634,0.25300506,0.74822223,0.55776757,0.0517,0.8299972,0.6634482
User 21,0.608822,0.023318687,8.95E-04,0.003855419,0.2204504,0.7028319,0.52989054,0.0739,0.84806603,0.711356
User 21,0.6153384,0.028908696,8.13E-04,0.003733495,0.21350588,0.7065498,0.540219,0.0834,0.8415245,0.7076633
User 21,0.62751746,0.03543785,0.001105674,0.004137415,0.23650172,0.7096498,0.5243441,0.1013,0.8515065,0.7045546
User 21,0.61870897,0.02547835,0.0016337,0.004713005,0.2692156,0.7378298,0.5310288,0.0928,0.84735376,0.6749868
User 21,0.6135351,0.022420416,0.001335992,0.0044068,0.25182086,0.7408974,0.5496244,0.1838,0.8354119,0.67161816
User 21,0.52916247,0.030163918,7.89E-04,0.003698033,0.21148553,0.70275056,0.53742,0.0538,0.84331477,0.7114363
User 21,0.5115612,0.025441783,1.01E-06,4.68E-04,0.02680145,0.5637768,0.54144025,0.1107,0.84073925,0.8259272
User 21,0.51061803,0.045217592,5.81E-04,0.003341609,0.19116779,0.69435966,0.5447321,0.038,0.8386101,0.71962816
User 21,0.5489433,0.04449285,2.98E-04,0.002674477,0.15308633,0.66618246,0.5445412,0.038,0.8387341,0.7457888
User 21,0.48315984,0.042143837,8.07E-04,0.003725099,0.21302755,0.70463586,0.5383495,0.0675,0.84272164,0.7095691
User 21,0.46412674,0.031806126,4.63E-05,0.001439544,0.0824564,0.60572684,0.53811514,0.04,0.84287137,0.79567266
User 21,0.56763643,0.12438894,0.001047802,0.004088775,0.23373422,0.7165858,0.53509945,0.0191,0.8447891,0.6974989
User 21,0.49326524,0.049984626,6.76E-04,0.003513146,0.2009488,0.69290453,0.53475785,0.0411,0.84500533,0.72102934
User 21,0.50652355,0.069616444,0.001019939,0.004040088,0.2309635,0.70936686,0.5287435,0.0222,0.84878165,0.70483947
User 21,0.48932552,0.07869445,6.88E-04,0.003545801,0.2028102,0.6881786,0.5276368,0.0199,0.84947,0.72554135
User 21,0.46557078,0.043896463,7.40E-04,0.003623707,0.20725042,0.6829892,0.51775444,0.0401,0.8555293,0.7304285
User 21,0.47385058,0.040151738,3.63E-04,0.00285309,0.16328809,0.6508421,0.51860875,0.0549,0.8550117,0.75921315
User 21,0.49049836,0.064885214,0.001835425,0.004928252,0.2814309,0.5097235,0.72925425,0.0454,0.68424284,0.8603383
User 21,0.4625191,0.028072255,0.00106567,0.004089232,0.23376021,0.5425323,0.72273016,0.0833,0.69113034,0.84003496
User 21,0.5046798,0.44180632,0.001879916,0.004974697,0.2840653,0.51373166,0.7342476,0.0157,0.6788817,0.8579509
User 21,0.66573596,0.45775658,0.001405715,0.00450971,0.25766918,0.53090715,0.72981966,0.0168,0.68363976,0.84743
User 21,0.46959218,0.064564444,9.50E-04,0.003936888,0.22508915,0.7172191,0.5431938,0.0496,0.83960736,0.69684774
User 21,0.4731664,0.06537664,4.43E-05,0.001418478,0.08125043,0.63396835,0.56909186,0.0476,0.82227397,0.773359
User 21,0.47457054,0.027582811,0.003471905,0.006064949,0.3457502,0.808369,0.55958104,0.1753,0.82877564,0.58867615
User 21,0.53885186,0.028166493,3.71E-04,0.002877069,0.16465731,0.7209298,0.59743536,0.1976,0.8019171,0.6930081
User 21,0.477348,0.020369023,0.006382335,0.007434594,0.42275763,0.89182997,0.6252123,0.262,0.7804547,0.4523708
User 21,0.4821836,0.02172207,0.001920231,0.004973447,0.2839944,0.7838321,0.5776571,0.4086,0.81627953,0.6209728
User 21,0.47750333,0.17412367,0.008119802,0.008076367,0.45862415,0.8773885,0.57093966,0.0285,0.82099205,0.4797806
User 21,0.4070328,0.11448406,0.004658306,0.006690878,0.38101584,0.846673,0.5861854,0.1097,0.81017697,0.53211355
User 21,0.42854825,0.07429933,0.001779793,0.004850236,0.2770047,0.79868007,0.6029554,0.1087,0.7977749,0.60175586
User 21,0.40339765,0.023934145,0.001850718,0.004912604,0.2805432,0.8053326,0.6089727,0.1817,0.7931912,0.59282327
User 21,0.40054435,0.05565284,0.006454242,0.007477366,0.4251526,0.86480427,0.5780516,0.0336,0.8160002,0.5021091
User 21,0.4476786,0.037587795,0.002958704,0.005749164,0.32791558,0.7965378,0.55814135,0.0676,0.8297459,0.6045887
User 21,0.4354345,0.037520573,0.003917559,0.006323052,0.36030617,0.81975305,0.5635654,0.0327,0.82607144,0.57271713
User 21,0.4308227,0.036511663,4.86E-04,0.003144451,0.17992018,0.7198636,0.5838331,0.0791,0.8118737,0.6941156
User 21,0.9392244,0.32992172,7.10E-05,0.001656843,0.09489445,0.5629978,0.48212498,0.0368,0.87610245,0.82645833
User 21,0.5609931,0.22313386,1.91E-04,0.002304909,0.13196562,0.5872756,0.47558346,0.0348,0.8796706,0.809387
User 21,0.44402385,0.09580638,1.60E-04,0.002178965,0.12476446,0.56971407,0.46294287,0.0264,0.8863881,0.82184297
User 21,0.49501967,0.07891551,9.78E-05,0.001848822,0.1058802,0.55891436,0.46810603,0.0212,0.8836723,0.8292254
User 21,0.50576246,0.15768194,1.25E-04,0.002002226,0.11465621,0.56606364,0.46798015,0.0264,0.883739,0.82436156
User 21,0.45432004,0.13058089,1.28E-04,0.002017285,0.11551758,0.5665267,0.4677142,0.0295,0.8838798,0.82404333
User 21,0.4440485,0.04665849,2.90E-05,0.001232099,0.0705794,0.53079456,0.46969366,0.0253,0.8828295,0.84750056
User 21,0.47287366,0.038500518,1.74E-04,0.002236433,0.12805055,0.5640807,0.45393923,0.0284,0.89103264,0.82571965
User 21,0.4478308,0.061781935,0.001418317,0.00450274,0.25727314,0.5228496,0.72303003,0.0992,0.6908166,0.8524249
User 21,0.4612045,0.02447173,7.53E-04,0.003650287,0.20876509,0.48146537,0.65294933,0.0453,0.7574016,0.8764651
User 21,0.46242812,0.03661949,0.001042272,0.004070654,0.232703,0.47496486,0.6654939,0.04,0.7464033,0.88000476
User 21,0.44711208,0.028459081,5.34E-04,0.003248956,0.18588278,0.48404583,0.6376347,0.0791,0.7703389,0.8750427
User 21,0.41704586,0.049953133,1.58E-04,0.002162012,0.12379497,0.58805645,0.48361453,0.0378,0.8752811,0.8088199
User 21,0.4636482,0.01945345,5.97E-04,0.003378029,0.19324487,0.47652796,0.6367284,0.1172,0.7710881,0.87915933
User 21,0.43956935,0.040069964,8.24E-04,0.003754126,0.21468115,0.44332886,0.6244324,0.0369,0.7810789,0.896359
User 21,0.4492605,0.017351838,2.97E-04,0.002669884,0.15282395,0.48241556,0.6102557,0.077,0.7922045,0.87594247
User 21,0.4382672,0.047346327,8.42E-04,0.003818845,0.21836747,0.48757026,0.6654588,0.0148,0.74643457,0.8730838
User 21,0.51217747,0.09236525,1.69E-04,0.002242205,0.12838055,0.5869018,0.4783353,0.0137,0.8781773,0.8096581
User 21,0.4480367,0.018113194,1.61E-05,0.001021424,0.05851491,0.62706876,0.5804337,0.0729,0.8143075,0.7789639
User 21,0.4900249,0.018300839,6.55E-04,0.003486543,0.1994322,0.48877943,0.6521782,0.3159,0.75806564,0.8724074
User 21,0.5271895,0.017702937,5.93E-04,0.003367856,0.19266473,0.47142142,0.6317943,0.0549,0.7751361,0.88190806
User 21,0.52599937,0.018162677,1.87E-04,0.002290234,0.13112661,0.5147686,0.6225199,0.0444,0.782604,0.85732913
User 21,0.4983894,0.014873489,4.21E-04,0.003007024,0.17207676,0.4737604,0.6177244,0.0464,0.78639466,0.8806538
User 21,0.45689392,0.32550025,0.002613908,0.005527469,0.3153788,0.43273717,0.69197947,0.038,0.7219172,0.90152013
User 21,0.5116401,0.07159987,6.60E-04,0.003493427,0.19982468,0.46549585,0.63217217,0.0294,0.77482796,0.88505006
User 21,0.7346252,0.12224473,3.59E-05,0.001461431,0.083709374,0.65807927,0.71874726,0.0063,0.69527143,0.75294864
User 21,0.47141027,0.040067747,1.20E-04,0.00197498,0.113097675,0.54611146,0.44802704,0.0411,0.89402,0.8377125
User 21,0.46508217,0.07175188,1.38E-04,0.002072757,0.11869044,0.5446791,0.44147888,0.0243,0.89727163,0.83864456
User 21,0.43504408,0.038091134,6.77E-05,0.001633729,0.09357161,0.518586,0.43639717,0.0296,0.8997541,0.8550255
User 21,0.44599742,0.027914083,4.80E-05,0.001453536,0.08325739,0.5125776,0.43937483,0.0665,0.8983038,0.8586409
User 21,0.4399404,0.023375956,1.26E-04,0.002006088,0.114877135,0.5300135,0.42926255,0.0368,0.90317976,0.8479892
User 21,0.44048488,0.031846594,1.30E-04,0.002025919,0.11601145,0.541607,0.44060364,0.0951,0.89770174,0.84063184
User 21,0.43275657,0.026440265,5.50E-05,0.001521518,0.08714896,0.5049835,0.4279165,0.0432,0.90381825,0.863129
User 21,0.4515533,0.041858204,1.47E-04,0.002108471,0.12073305,0.55656374,0.45238468,0.0474,0.89182293,0.83080494
User 21,0.43775776,0.047432963,1.88E-04,0.002292154,0.13123639,0.5467728,0.4324193,0.0379,0.90167266,0.83728105
User 21,0.426993,0.050227154,1.41E-04,0.002081964,0.119217046,0.53394705,0.42953172,0.037,0.9030518,0.84551793
User 21,0.42562538,0.025092384,3.62E-04,0.002852563,0.16325794,0.561751,0.41965115,0.0494,0.90768546,0.8273064
User 21,0.4383632,0.052994564,1.59E-04,0.002169215,0.12420687,0.5690655,0.46273875,0.0347,0.8864947,0.82229215
User 21,0.4263302,0.062285718,3.76E-04,0.002892569,0.16554241,0.5744878,0.43158242,0.0253,0.9020735,0.8185131
User 21,0.5038435,0.08290353,1.83E-04,0.002278977,0.13048303,0.5459,0.43216044,0.0222,0.90179676,0.83785033
User 21,0.41739884,0.06364108,1.72E-04,0.002230926,0.12773566,0.5404198,0.42875418,0.0199,0.90342116,0.8413955
User 21,0.45899436,0.08966596,1.84E-04,0.002286417,0.13090841,0.54035574,0.42581075,0.02,0.9048122,0.8414367
User 21,0.39399663,0.03979679,1.30E-04,0.002034169,0.11648334,0.52260494,0.41991732,0.0189,0.9075624,0.85257494
User 21,0.43088913,0.027154224,1.67E-04,0.002201269,0.12603986,0.54605156,0.43633404,0.0856,0.89978474,0.83775157
User 22,0.47868383,0.0631832,0.006413357,0.007448278,0.4235239,0.8011787,0.4816245,0.1308,0.8763777,0.59842515
User 22,0.49052307,0.084172346,0.010737118,0.008855261,0.50194454,0.8416126,0.47317654,0.1796,0.8809676,0.54008174
User 22,0.6365898,0.15308535,1.05E-04,0.001889719,0.108220056,0.6018303,0.5120056,0.0368,0.8589821,0.798624
User 22,0.45984557,0.05874638,0.00930068,0.008436459,0.47868136,0.83384186,0.48175636,0.2399,0.8763052,0.5520034
User 22,0.49996588,0.10482994,0.006772699,0.007585151,0.43118498,0.8642091,0.5720305,0.2029,0.82023233,0.50313276
User 22,0.47983178,0.05967223,0.005653517,0.007142328,0.4063758,0.7812164,0.46831843,0.2058,0.88355976,0.62426037
User 22,0.5141165,0.11587787,0.003725699,0.006209984,0.353932,0.78329325,0.51768243,0.0803,0.8555728,0.6216524
User 22,0.46491835,0.063238956,0.004358873,0.006545454,0.372833,0.7951536,0.5177629,0.2155,0.8555241,0.606408
User 22,0.4709454,0.07731297,0.003445262,0.006048916,0.3448454,0.75756663,0.4907931,0.1669,0.87127614,0.6527579
User 22,0.47600174,0.06971907,0.003749543,0.006223479,0.35469297,0.7936412,0.5313487,0.1564,0.8471532,0.6083861
User 22,0.4611359,0.09219193,0.004330359,0.006529343,0.37192607,0.78785175,0.50829965,0.17,0.8611803,0.61586493
User 22,0.5238475,0.0872019,0.004816316,0.006767262,0.38531128,0.4451957,0.7507048,0.2397,0.66063774,0.8954333
User 22,0.54607207,0.06483946,0.003708968,0.006198848,0.35330403,0.4042027,0.69704986,0.224,0.71702266,0.91466945
User 22,0.6133271,0.09187737,0.002986493,0.005770903,0.3291442,0.43390474,0.702903,0.1204,0.7112857,0.9009588
User 22,0.63715106,0.092825264,0.003691028,0.006195868,0.35313594,0.39372697,0.68868923,0.1501,0.72505665,0.9192274
User 22,0.6306265,0.057177465,0.002002874,0.005045987,0.28810787,0.46328136,0.6967151,0.1088,0.7173479,0.8862113
User 22,0.6359108,0.05281852,0.00470359,0.006713901,0.38231075,0.4218726,0.731274,0.1615,0.68208385,0.90665513
User 22,0.6256911,0.052533757,0.004168461,0.006446792,0.36727774,0.44353998,0.7372011,0.3256,0.67567337,0.8962546
User 22,0.6289677,0.040233508,0.008190103,0.008088383,0.45929426,0.43204606,0.78962064,0.4895,0.61359537,0.90185153
User 22,0.66407096,0.14181598,0.002018372,0.005066667,0.28928033,0.50201815,0.7285682,0.0929,0.68497324,0.8648571
User 22,0.64131665,0.08828762,9.16E-04,0.003884931,0.2221309,0.6875019,0.5102309,0.1003,0.86003745,0.7261826
User 22,0.78045994,0.27232906,0.002780319,0.005650539,0.32233998,0.7227408,0.4653304,0.0369,0.8851371,0.6911192
User 22,0.6696221,0.07949666,0.001925004,0.004988324,0.2848381,0.69871116,0.4686699,0.0665,0.8833734,0.71540385
User 22,0.8165634,0.18693247,0.005197181,0.006947172,0.39542112,0.77162325,0.46474403,0.0623,0.88544506,0.63607985
